Malvales,Laurales,2.29225607
Gentianales,Sapindales,2.08278537
Fabales,Ericales,2.08278537
Malvales,Lamiales,2.08278537
Gentianales,Rosales,2.08278537
Celastrales,Celastrales,0.0
Magnoliales,Celastrales,2.29225607
Ericales,Lamiales,0.95424251
Gentianales,Ranunculales,2.15836249
Magnoliales,Ranunculales,2.29225607
Ranunculales,Myrtales,2.15836249
Fagales,Rosales,0.60205999
Laurales,Fagales,2.29225607
Lamiales,Gentianales,0.60205999
Gentianales,Malpighiales,2.08278537
Ranunculales,Sapindales,2.15836249
Rosales,Rosales,0.0
Fagales,Sapindales,1.80617997
Laurales,Gentianales,2.29225607
Fabales,Malvales,1.80617997
Rosales,Lamiales,2.08278537
Myrtales,Myrtales,0.0
Sapindales,Magnoliales,2.29225607
Malvales,Celastrales,1.80617997
Magnoliales,Gentianales,2.29225607
Gentianales,Ericales,0.95424251
Ranunculales,Magnoliales,2.29225607
Lamiales,Ericales,0.95424251
Ericales,Laurales,2.29225607
Rosales,Gentianales,2.08278537
Fabales,Gentianales,2.08278537
Celastrales,Gentianales,2.08278537
Celastrales,Sapindales,1.80617997
Myrtales,Rosales,1.80617997
Ericales,Fagales,2.08278537
Malpighiales,Myrtales,1.80617997
