2.667	1.074
12.889	0.970
25.333	0.852
34.222	0.769
44.889	0.721
62.222	0.644
78.222	0.596
91.556	0.734
100.000	0.852
109.333	0.880
116.444	0.880
128.000	0.887
140.444	0.901
147.111	1.012
152.444	1.088
153.778	0.915
156.444	0.831
162.222	0.797
167.111	0.769
168.889	0.582
173.333	0.610
176.000	0.561
182.222	0.561
187.111	0.540
190.667	0.478
192.889	0.443
194.222	0.596
198.667	0.575
203.111	0.596
205.778	0.624
207.111	0.700
212.444	0.658
